date,open,high,low,close,volume,short,middle,long,bear_fractal,bull_fractal
2021-07-17 15:00:00,300.02,300.43,298.63,300.1,106469.71,299.99,299.99,301.1,False,False
2021-07-17 16:00:00,300.11,304.0,298.8,301.11,194402.87,300.43,300.21,301.1,True,False
2021-07-17 17:00:00,301.14,301.89,299.7,301.12,80861.49,300.71,300.39,301.1,False,False
2021-07-17 18:00:00,301.12,302.46,300.27,301.21,65830.88,300.91,300.56,301.11,False,False
2021-07-17 19:00:00,301.21,303.69,300.92,303.09,73034.9,301.78,301.06,301.32,False,False
2021-07-17 20:00:00,303.09,303.78,301.42,301.49,51297.4,301.66,301.15,301.34,True,False
2021-07-17 21:00:00,301.45,303.5,301.12,302.44,57129.26,301.97,301.4,301.45,False,False
2021-07-17 22:00:00,302.44,302.48,300.0,300.62,66563.86,301.43,301.25,301.37,False,False
2021-07-17 23:00:00,300.62,300.62,299.1,300.08,60768.81,300.89,301.01,301.23,False,True
2021-07-18 00:00:00,300.11,307.8,299.33,305.77,178813.25,302.84,301.96,301.71,False,False
2021-07-18 01:00:00,305.81,308.88,305.76,307.98,178692.28,304.89,303.17,302.37,True,False
2021-07-18 02:00:00,307.97,308.65,307.02,307.3,63947.55,305.85,303.99,302.89,False,False
2021-07-18 03:00:00,307.28,307.58,303.9,305.45,108476.85,305.69,304.28,303.15,False,True
2021-07-18 04:00:00,305.45,306.23,304.07,304.39,73007.54,305.17,304.3,303.28,False,False
2021-07-18 05:00:00,304.39,305.2,304.01,304.37,47529.71,304.85,304.31,303.4,False,False
2021-07-18 06:00:00,304.37,304.7,302.12,302.73,89020.96,304.0,304.0,303.33,False,False
2021-07-18 07:00:00,302.76,303.69,302.0,303.12,59312.74,303.64,303.82,303.3,False,True
2021-07-18 08:00:00,303.17,306.21,302.7,305.84,123292.13,304.52,304.22,303.57,True,False
2021-07-18 09:00:00,305.84,305.97,304.3,304.65,74881.18,304.57,304.31,303.68,False,False
2021-07-18 10:00:00,304.65,305.18,303.4,305.05,73376.71,304.76,304.46,303.83,False,False
2021-07-18 11:00:00,305.05,305.79,304.6,305.6,44156.37,305.09,304.68,304.01,False,False
2021-07-18 12:00:00,305.59,306.63,305.33,305.69,67305.34,305.33,304.88,304.19,True,False
2021-07-18 13:00:00,305.68,306.0,303.25,303.95,88736.68,304.78,304.7,304.16,False,False
2021-07-18 14:00:00,303.94,304.95,298.32,300.24,204163.54,302.96,303.8,303.75,False,True
2021-07-18 15:00:00,300.25,302.99,298.69,301.59,204141.05,302.41,303.36,303.52,False,False
2021-07-18 16:00:00,301.6,303.36,300.19,302.77,137675.49,302.55,303.24,303.44,False,False
2021-07-18 17:00:00,302.76,305.63,302.32,304.81,104612.94,303.45,303.55,303.59,False,False
2021-07-18 18:00:00,304.8,305.92,304.5,304.58,75877.82,303.9,303.76,303.69,True,False
2021-07-18 19:00:00,304.59,305.4,303.65,303.77,54464.41,303.85,303.76,303.7,False,False
2021-07-18 20:00:00,303.76,304.7,303.5,303.82,45207.64,303.83,303.77,303.71,False,False
2021-07-18 21:00:00,303.82,307.83,303.5,307.43,110436.72,305.27,304.5,304.1,False,False
2021-07-18 22:00:00,307.42,308.07,300.96,301.38,184097.9,303.71,303.88,303.81,True,False
2021-07-18 23:00:00,301.34,303.61,300.5,301.77,99790.68,302.93,303.45,303.6,False,False
2021-07-19 00:00:00,301.78,303.46,298.47,299.1,136861.64,301.4,302.58,303.12,False,False
2021-07-19 01:00:00,299.11,300.6,297.0,299.42,122087.82,300.6,301.95,302.73,False,True
2021-07-19 02:00:00,299.44,300.96,297.43,298.2,98403.5,299.64,301.2,302.26,False,False
2021-07-19 03:00:00,298.2,299.81,297.5,298.7,66886.34,299.26,300.7,301.88,False,False
2021-07-19 04:00:00,298.69,299.7,297.7,299.62,58744.91,299.4,300.48,301.64,False,False
2021-07-19 05:00:00,299.61,301.78,298.63,301.23,117662.64,300.13,300.63,301.6,False,False
2021-07-19 06:00:00,301.23,301.75,300.18,300.91,56582.5,300.44,300.68,301.53,False,False
2021-07-19 07:00:00,300.91,302.88,299.55,299.84,114451.27,300.2,300.51,301.35,True,False
2021-07-19 08:00:00,299.83,300.4,297.23,297.5,112139.87,299.12,299.91,300.94,False,False
2021-07-19 09:00:00,297.53,298.37,296.23,296.95,135127.05,298.25,299.32,300.52,False,False
2021-07-19 10:00:00,296.98,297.87,295.03,295.28,117523.52,297.06,298.51,299.97,False,False
2021-07-19 11:00:00,295.31,297.9,295.01,295.03,104071.94,296.25,297.81,299.45,False,False
2021-07-19 12:00:00,295.03,295.18,280.0,281.88,665595.84,290.5,294.62,297.6,False,False
2021-07-19 13:00:00,281.88,283.52,278.0,279.78,411602.69,286.21,291.65,295.72,False,True
2021-07-19 14:00:00,279.78,284.46,279.01,284.2,281722.33,285.4,290.16,294.51,False,False
2021-07-19 15:00:00,284.2,288.23,282.86,283.64,365975.96,284.7,288.86,293.36,True,False
2021-07-19 16:00:00,283.63,285.34,282.26,284.73,163789.19,284.71,288.03,292.46,False,False
2021-07-19 17:00:00,284.75,286.3,282.6,284.03,151357.92,284.43,287.23,291.57,False,False
2021-07-19 18:00:00,284.02,284.85,281.02,282.18,119159.85,283.53,286.22,290.58,False,False
2021-07-19 19:00:00,282.19,283.2,280.48,283.11,114326.96,283.36,285.6,289.79,False,True
2021-07-19 20:00:00,283.09,283.43,281.51,282.43,66676.8,282.99,284.96,289.02,False,False
2021-07-19 21:00:00,282.43,283.78,280.59,280.74,73953.88,282.09,284.12,288.15,False,False
2021-07-19 22:00:00,280.74,283.8,280.74,282.07,80238.24,282.08,283.71,287.51,True,False
2021-07-19 23:00:00,282.05,282.76,279.09,280.27,106417.67,281.35,283.02,286.74,False,False
2021-07-20 00:00:00,280.25,283.32,276.53,280.19,214419.18,280.89,282.45,286.05,False,False
2021-07-20 01:00:00,280.18,280.75,270.6,271.38,324758.57,277.08,280.24,284.51,False,False
2021-07-20 02:00:00,271.38,273.88,265.41,265.83,346250.33,272.58,277.35,282.54,False,False
2021-07-20 03:00:00,265.82,268.0,258.0,259.24,508820.92,267.24,273.73,280.09,False,True
2021-07-20 04:00:00,259.2,264.96,258.96,262.43,289345.47,265.31,271.47,278.23,False,False
2021-07-20 05:00:00,262.38,264.93,262.06,264.67,150767.34,265.05,270.11,276.8,False,False
2021-07-20 06:00:00,264.67,265.37,262.8,264.58,126868.21,264.86,269.0,275.51,False,False
2021-07-20 07:00:00,264.57,267.44,264.21,266.53,185842.89,265.53,268.51,274.57,True,False
2021-07-20 08:00:00,266.5,266.94,260.66,260.85,220359.3,263.65,266.97,273.12,False,False
2021-07-20 09:00:00,260.86,263.56,254.25,256.29,274823.07,260.71,264.84,271.35,False,False
2021-07-20 10:00:00,256.33,260.92,253.64,260.57,317120.42,260.65,263.98,270.22,False,True
2021-07-20 11:00:00,260.5,264.32,259.26,263.26,278892.75,261.69,263.84,269.48,False,False
2021-07-20 12:00:00,263.27,265.89,263.06,264.89,180198.79,262.97,264.05,269.0,True,False
2021-07-20 13:00:00,264.89,265.41,260.21,261.55,247826.44,262.4,263.55,268.21,False,False
2021-07-20 14:00:00,261.55,265.2,259.09,264.62,335435.06,263.29,263.76,267.84,False,True
2021-07-20 15:00:00,264.6,271.73,263.37,269.29,358245.9,265.69,264.86,267.99,True,False
2021-07-20 16:00:00,269.21,271.49,265.34,265.44,178513.2,265.59,264.98,267.72,False,False
2021-07-20 17:00:00,265.45,267.24,264.6,265.33,113337.97,265.48,265.05,267.47,False,False
2021-07-20 18:00:00,265.34,268.48,265.34,268.07,93347.24,266.51,265.65,267.53,False,False
2021-07-20 19:00:00,268.09,269.38,267.06,268.26,102012.2,267.21,266.17,267.61,False,False
2021-07-20 20:00:00,268.26,270.67,268.25,268.92,96892.06,267.89,266.72,267.74,True,False
2021-07-20 21:00:00,268.92,269.49,264.14,266.24,160097.69,267.23,266.62,267.59,False,False
2021-07-20 22:00:00,266.24,266.84,260.85,261.83,149494.28,265.07,265.66,266.98,False,True
2021-07-20 23:00:00,261.82,265.88,261.82,264.19,99803.82,264.71,265.37,266.68,False,False
2021-07-21 00:00:00,264.19,266.39,261.43,261.99,143140.63,263.62,264.69,266.19,False,False
2021-07-21 01:00:00,261.99,264.92,260.6,264.63,110923.43,264.02,264.68,266.03,False,True
2021-07-21 02:00:00,264.63,270.0,263.74,268.56,227091.53,265.84,265.45,266.29,False,False
2021-07-21 03:00:00,268.56,270.76,267.87,269.43,132449.59,267.27,266.25,266.62,False,False
2021-07-21 04:00:00,269.44,280.73,269.4,277.7,501752.52,271.44,268.54,267.79,False,False
2021-07-21 05:00:00,277.7,280.61,276.4,278.87,191284.5,274.41,270.6,268.95,False,False
2021-07-21 06:00:00,278.88,283.5,278.46,283.33,205769.87,277.98,273.15,270.47,False,False
2021-07-21 07:00:00,283.36,283.99,278.16,280.41,192668.14,278.95,274.6,271.51,False,False
2021-07-21 08:00:00,280.4,280.93,278.44,279.43,129978.79,279.14,275.56,272.35,False,False
2021-07-21 09:00:00,279.44,284.55,278.62,284.16,149425.49,281.15,277.28,273.59,False,False
2021-07-21 10:00:00,284.15,287.98,283.19,284.8,251021.13,282.61,278.78,274.77,False,False
2021-07-21 11:00:00,284.81,288.42,284.52,286.78,150427.17,284.27,280.38,276.03,True,False
2021-07-21 12:00:00,286.77,288.18,283.2,284.04,179257.64,284.18,281.11,276.87,False,False
2021-07-21 13:00:00,284.04,286.8,283.73,285.64,107078.39,284.76,282.02,277.8,False,False
2021-07-21 14:00:00,285.62,289.5,285.62,288.68,181890.02,286.33,283.35,278.94,False,False
2021-07-21 15:00:00,288.7,291.44,288.02,290.91,198075.17,288.16,284.86,280.2,False,False
2021-07-21 16:00:00,290.92,299.0,288.81,292.32,446956.62,289.82,286.35,281.48,True,False
2021-07-21 17:00:00,292.32,292.98,288.12,291.29,279247.44,290.41,287.34,282.51,False,False
2021-07-21 18:00:00,291.27,297.88,285.48,285.82,425072.71,288.57,287.03,282.86,False,False
2021-07-21 19:00:00,285.83,288.93,284.3,285.26,226671.48,287.24,286.68,283.11,False,True
2021-07-21 20:00:00,285.27,287.49,284.33,285.74,147258.1,286.64,286.49,283.39,False,False
2021-07-21 21:00:00,285.73,286.99,284.4,286.05,76792.12,286.4,286.4,283.67,False,False
2021-07-21 22:00:00,286.04,289.89,285.72,289.65,110378.77,287.7,287.05,284.29,False,False
2021-07-21 23:00:00,289.65,293.48,287.79,293.07,189829.6,289.85,288.25,285.22,False,False
2021-07-22 00:00:00,293.1,297.1,290.5,292.04,189570.59,290.72,289.01,285.94,True,False
2021-07-22 01:00:00,292.04,292.72,288.26,289.87,110175.12,290.38,289.18,286.35,False,False
2021-07-22 02:00:00,289.89,289.91,287.25,287.76,90537.93,289.33,288.9,286.5,False,True
2021-07-22 03:00:00,287.76,292.39,287.35,290.5,118827.82,289.8,289.22,286.92,False,False
2021-07-22 04:00:00,290.51,295.23,290.08,292.38,126748.16,290.83,289.85,287.49,True,False
2021-07-22 05:00:00,292.38,293.0,289.0,289.97,85162.78,290.48,289.87,287.75,False,False
2021-07-22 06:00:00,289.98,293.77,289.39,293.59,97382.61,291.72,290.61,288.37,False,False
2021-07-22 07:00:00,293.64,297.61,292.5,295.45,209797.78,293.21,291.58,289.11,True,False
2021-07-22 08:00:00,295.48,297.56,294.16,295.81,133806.13,294.25,292.42,289.82,False,False
2021-07-22 09:00:00,295.81,295.9,289.72,292.07,186553.44,293.38,292.35,290.05,False,False
2021-07-22 10:00:00,292.06,294.34,289.14,292.9,150101.3,293.18,292.46,290.35,False,True
2021-07-22 11:00:00,292.9,294.44,291.9,293.44,99480.46,293.28,292.66,290.68,False,False
2021-07-22 12:00:00,293.44,294.29,289.5,293.81,151853.15,293.49,292.89,291.01,False,False
2021-07-22 13:00:00,293.81,295.59,293.09,293.49,93915.06,293.49,293.01,291.27,False,False
2021-07-22 14:00:00,293.48,294.71,291.55,294.63,113505.13,293.94,293.33,291.62,False,False
2021-07-22 15:00:00,294.62,297.71,293.77,296.64,167795.64,295.02,293.99,292.15,False,False
2021-07-22 16:00:00,296.68,298.45,294.29,294.84,140151.95,294.95,294.16,292.43,True,False
2021-07-22 17:00:00,294.84,295.65,294.2,295.26,82436.12,295.07,294.38,292.73,False,False
2021-07-22 18:00:00,295.28,296.23,292.75,294.04,122707.21,294.66,294.31,292.87,False,True
2021-07-22 19:00:00,294.01,295.19,293.38,294.66,56761.97,294.66,294.38,293.05,False,False
2021-07-22 20:00:00,294.73,294.99,293.38,293.64,43538.25,294.25,294.23,293.12,False,False
2021-07-22 21:00:00,293.67,295.32,292.54,292.59,54997.52,293.58,293.9,293.06,True,False
2021-07-22 22:00:00,292.59,293.58,289.53,289.87,125253.79,292.1,293.09,292.72,False,False
2021-07-22 23:00:00,289.91,293.77,288.03,293.0,105843.09,292.46,293.07,292.75,False,True
2021-07-23 00:00:00,293.01,294.35,291.64,293.89,81470.24,293.03,293.24,292.87,False,False
2021-07-23 01:00:00,293.88,297.87,293.2,296.45,144819.53,294.39,293.88,293.25,True,False
2021-07-23 02:00:00,296.49,296.72,294.2,296.15,85438.82,295.09,294.33,293.55,False,False
2021-07-23 03:00:00,296.15,296.59,294.53,294.97,65988.97,295.04,294.46,293.7,False,False
2021-07-23 04:00:00,294.96,299.59,294.81,299.1,157926.28,296.66,295.39,294.27,False,False
2021-07-23 05:00:00,299.07,301.34,297.0,298.1,232597.99,297.24,295.93,294.67,True,False
2021-07-23 06:00:00,298.06,299.0,296.7,298.51,95087.27,297.74,296.44,295.08,False,False
2021-07-23 07:00:00,298.52,299.51,295.13,297.43,147043.42,297.62,296.64,295.32,False,False
2021-07-23 08:00:00,297.45,297.65,292.65,292.91,116587.35,295.73,295.89,295.07,False,False
2021-07-23 09:00:00,292.91,294.85,292.22,292.31,136025.23,294.36,295.17,294.78,False,False
2021-07-23 10:00:00,292.3,292.89,290.45,292.09,130971.43,293.45,294.56,294.49,False,False
2021-07-23 11:00:00,292.09,293.91,289.0,289.02,169817.93,291.68,293.45,293.92,False,False
2021-07-23 12:00:00,289.04,290.5,286.03,289.96,303230.58,290.99,292.75,293.5,False,True
2021-07-23 13:00:00,289.96,291.07,288.0,290.67,142243.15,290.86,292.33,293.2,False,False
2021-07-23 14:00:00,290.67,292.29,289.07,289.25,172978.55,290.21,291.72,292.79,True,False
2021-07-23 15:00:00,289.25,289.69,286.41,287.05,113958.61,288.95,290.78,292.18,False,False
2021-07-23 16:00:00,287.07,287.28,281.05,283.28,296881.4,286.68,289.28,291.24,False,True
2021-07-23 17:00:00,283.28,284.37,281.28,283.89,114565.2,285.56,288.2,290.47,False,False
2021-07-23 18:00:00,283.89,284.79,282.39,282.93,96368.43,284.51,287.15,289.67,False,False
2021-07-23 19:00:00,282.93,284.75,282.9,284.1,49721.62,284.34,286.54,289.09,False,False
2021-07-23 20:00:00,284.11,289.83,283.76,288.93,163850.8,286.18,287.01,289.07,False,False
2021-07-23 21:00:00,288.92,290.23,287.32,289.77,85953.49,287.61,287.56,289.14,False,False
2021-07-23 22:00:00,289.76,294.25,289.26,293.43,172477.21,289.94,288.74,289.59,False,False
2021-07-23 23:00:00,293.43,299.32,291.88,299.27,222936.79,293.67,290.84,290.61,False,False
2021-07-24 00:00:00,299.32,300.0,295.66,297.73,179989.74,295.29,292.22,291.36,False,False
2021-07-24 01:00:00,297.73,298.9,296.22,298.45,108595.92,296.55,293.46,292.11,False,False
2021-07-24 02:00:00,298.45,300.38,298.0,299.45,97217.24,297.71,294.66,292.88,False,False
2021-07-24 03:00:00,299.47,299.93,297.71,299.75,55235.47,298.52,295.68,293.6,False,False
2021-07-24 04:00:00,299.74,304.82,299.63,301.98,199997.17,299.9,296.94,294.48,False,False
2021-07-24 05:00:00,301.97,302.57,300.0,302.2,92130.13,300.82,297.99,295.29,False,False
2021-07-24 06:00:00,302.22,305.36,301.31,304.9,96341.37,302.45,299.37,296.31,True,False
2021-07-24 07:00:00,304.88,305.0,301.58,302.45,83207.04,302.45,299.98,296.95,False,False
2021-07-24 08:00:00,302.45,303.53,300.13,300.48,120472.84,301.66,300.08,297.32,False,True
2021-07-24 09:00:00,300.48,303.42,300.48,303.25,86421.41,302.29,300.72,297.95,False,False
2021-07-24 10:00:00,303.25,304.0,301.51,302.72,93679.87,302.46,301.12,298.45,True,False
2021-07-24 11:00:00,302.7,303.65,301.13,302.81,96153.78,302.6,301.45,298.91,False,False
2021-07-24 12:00:00,302.82,303.85,301.61,303.62,86621.39,303.01,301.89,299.4,False,False
2021-07-24 13:00:00,303.63,304.45,302.11,302.33,81989.9,302.73,301.97,299.71,False,False
2021-07-24 14:00:00,302.33,303.62,301.11,303.01,88017.67,302.84,302.18,300.06,False,True
2021-07-24 15:00:00,303.01,304.5,301.94,302.22,89067.87,302.59,302.19,300.28,False,False
2021-07-24 16:00:00,302.21,307.92,301.56,307.06,208293.45,304.38,303.16,301.0,True,False
2021-07-24 17:00:00,307.04,307.04,303.33,303.85,140890.56,304.16,303.3,301.3,False,False
2021-07-24 18:00:00,303.85,305.19,302.23,302.5,85668.36,303.5,303.14,301.42,False,False
2021-07-24 19:00:00,302.49,302.58,297.0,297.71,160991.32,301.18,302.05,301.03,False,False
2021-07-24 20:00:00,297.78,299.44,295.4,297.47,119079.07,299.69,301.13,300.66,False,True
2021-07-24 21:00:00,297.47,300.66,295.77,299.04,91435.93,299.43,300.71,300.49,False,False
2021-07-24 22:00:00,299.04,300.04,297.33,299.8,76682.76,299.58,300.53,300.41,False,False
2021-07-24 23:00:00,299.8,301.73,297.78,301.47,72759.7,300.33,300.72,300.52,False,False
2021-07-25 00:00:00,301.46,303.47,296.36,298.35,168794.29,299.54,300.24,300.29,True,False
2021-07-25 01:00:00,298.35,300.29,295.67,296.38,89575.76,298.27,299.47,299.88,False,True
2021-07-25 02:00:00,296.37,299.32,295.79,299.07,59244.73,298.59,299.39,299.8,False,False
2021-07-25 03:00:00,299.07,300.31,297.86,298.23,55924.17,298.44,299.16,299.63,False,False
2021-07-25 04:00:00,298.22,300.75,297.71,299.87,69830.94,299.01,299.3,299.65,False,False
2021-07-25 05:00:00,299.88,301.1,298.15,299.61,80662.45,299.25,299.36,299.65,False,False
2021-07-25 06:00:00,299.62,301.94,299.19,301.02,70050.14,299.96,299.69,299.79,False,False
2021-07-25 07:00:00,301.03,303.92,300.78,302.23,118358.13,300.86,300.2,300.05,True,False
2021-07-25 08:00:00,302.24,303.54,300.09,301.4,87243.52,301.08,300.44,300.19,False,False
2021-07-25 09:00:00,301.44,302.08,300.15,301.46,76131.61,301.23,300.64,300.32,False,False
2021-07-25 10:00:00,301.48,303.0,299.0,299.31,101592.69,300.46,300.37,300.22,False,False
2021-07-25 11:00:00,299.3,301.18,298.76,300.08,81462.19,300.31,300.31,300.2,False,False
2021-07-25 12:00:00,300.1,300.16,297.6,298.41,78839.09,299.55,299.93,300.01,False,False
2021-07-25 13:00:00,298.38,299.16,295.95,296.96,121408.9,298.51,299.34,299.69,False,False
2021-07-25 14:00:00,296.96,297.24,292.2,294.92,177134.42,297.07,298.45,299.19,False,True
2021-07-25 15:00:00,294.93,297.17,293.78,295.97,126377.33,296.63,297.95,298.85,False,False
2021-07-25 16:00:00,295.96,296.78,294.6,295.98,73419.12,296.37,297.56,298.55,False,False
2021-07-25 17:00:00,296.02,298.3,295.27,297.95,75662.6,297.0,297.64,298.48,False,False
2021-07-25 18:00:00,297.93,298.82,297.31,297.97,55550.16,297.39,297.7,298.43,False,False
2021-07-25 19:00:00,297.96,299.3,296.28,298.08,78204.84,297.66,297.78,298.39,False,False
2021-07-25 20:00:00,298.08,299.2,297.0,298.93,50471.53,298.17,298.01,298.45,False,False
2021-07-25 21:00:00,298.92,299.71,298.04,299.35,46456.17,298.64,298.27,298.54,False,False
2021-07-25 22:00:00,299.31,299.5,298.34,299.46,30836.37,298.96,298.51,298.64,False,False
2021-07-25 23:00:00,299.43,302.5,299.14,302.17,121921.88,300.24,299.24,299.01,False,False
2021-07-26 00:00:00,302.17,309.95,301.65,309.27,259024.51,303.85,301.25,300.09,False,False
2021-07-26 01:00:00,309.28,329.05,307.2,323.37,785132.36,311.66,305.67,302.54,True,False
2021-07-26 02:00:00,323.37,325.66,317.61,320.91,318762.5,315.36,308.72,304.47,False,False
2021-07-26 03:00:00,320.91,323.22,320.51,322.45,158962.43,318.19,311.46,306.36,False,False
2021-07-26 04:00:00,322.45,323.41,320.5,321.06,150068.06,319.34,313.38,307.91,False,False
2021-07-26 05:00:00,321.06,322.53,320.63,321.94,116297.05,320.38,315.09,309.39,False,False
2021-07-26 06:00:00,321.93,325.83,318.74,320.69,287753.19,320.5,316.21,310.58,True,False
2021-07-26 07:00:00,320.65,322.43,313.38,317.69,278401.18,319.37,316.51,311.32,False,True
2021-07-26 08:00:00,317.7,319.48,314.5,318.0,187270.74,318.82,316.8,312.03,False,False
2021-07-26 09:00:00,318.0,319.78,317.29,319.21,110975.51,318.98,317.28,312.78,False,False
2021-07-26 10:00:00,319.22,320.58,317.85,320.36,89890.81,319.53,317.9,313.58,False,False
2021-07-26 11:00:00,320.3,320.39,318.06,318.86,79050.26,319.26,318.09,314.13,False,False
2021-07-26 12:00:00,318.85,321.27,316.2,319.75,133730.09,319.45,318.42,314.73,True,False
2021-07-26 13:00:00,319.75,319.8,314.3,318.44,195867.14,319.05,318.42,315.12,False,True
2021-07-26 14:00:00,318.41,319.8,316.5,317.16,104833.31,318.29,318.17,315.33,False,False
2021-07-26 15:00:00,317.17,318.99,316.23,318.35,77115.38,318.31,318.2,315.65,False,False
2021-07-26 16:00:00,318.32,321.05,316.65,317.63,222837.01,318.04,318.09,315.86,False,False
2021-07-26 17:00:00,317.62,319.64,316.12,318.75,107313.41,318.32,318.22,316.16,False,True
2021-07-26 18:00:00,318.76,321.55,318.22,320.06,115786.07,319.01,318.59,316.57,False,False
2021-07-26 19:00:00,320.06,324.86,317.37,317.5,227663.36,318.41,318.37,316.67,True,False
2021-07-26 20:00:00,317.49,318.04,303.63,307.48,550280.45,314.03,316.19,315.7,False,False
2021-07-26 21:00:00,307.48,308.15,300.62,305.07,227655.66,310.45,313.96,314.58,False,True
2021-07-26 22:00:00,305.06,307.1,301.89,305.86,175424.14,308.61,312.34,313.66,False,False
2021-07-26 23:00:00,305.86,306.03,303.1,303.8,112184.9,306.68,310.63,312.62,False,False
2021-07-27 00:00:00,303.79,307.69,301.33,306.23,174738.76,306.5,309.75,311.95,True,False
2021-07-27 01:00:00,306.23,306.5,299.18,299.88,203380.65,303.85,307.78,310.68,False,False
2021-07-27 02:00:00,299.86,302.73,297.32,298.96,163269.8,301.89,306.01,309.44,False,True
2021-07-27 03:00:00,298.95,302.48,298.13,301.01,100843.72,301.54,305.01,308.56,False,False
2021-07-27 04:00:00,301.01,303.58,300.04,302.44,101572.27,301.9,304.5,307.91,False,False
2021-07-27 05:00:00,302.43,305.4,301.82,304.91,113749.28,303.1,304.58,307.6,False,False
2021-07-27 06:00:00,304.89,306.1,301.61,301.98,128835.72,302.65,304.06,307.0,True,False
2021-07-27 07:00:00,301.95,304.49,301.83,304.0,108293.53,303.19,304.04,306.69,False,False
2021-07-27 08:00:00,303.99,305.19,302.68,304.67,85236.15,303.78,304.17,306.47,False,False
2021-07-27 09:00:00,304.68,308.0,304.27,307.18,110069.55,305.14,304.77,306.55,False,False
2021-07-27 10:00:00,307.19,309.69,305.51,309.03,100782.67,306.69,305.62,306.81,False,False
2021-07-27 11:00:00,309.03,315.73,308.54,315.18,201869.07,310.09,307.53,307.69,False,False
2021-07-27 12:00:00,315.18,317.9,313.27,316.41,166940.47,312.61,309.31,308.61,False,False
2021-07-27 13:00:00,316.43,318.28,313.5,316.13,165506.57,314.02,310.67,309.4,True,False
2021-07-27 14:00:00,316.12,317.58,310.38,314.21,313171.43,314.09,311.38,309.9,False,False
2021-07-27 15:00:00,314.25,316.41,311.69,312.62,142062.58,313.5,311.62,310.19,False,False
2021-07-27 16:00:00,312.62,313.95,304.05,304.22,280024.97,309.79,310.14,309.56,False,False
2021-07-27 17:00:00,304.2,306.99,304.14,306.48,102120.57,308.46,309.41,309.24,False,False
2021-07-27 18:00:00,306.47,308.3,303.4,307.28,123092.91,307.99,308.98,309.03,False,True
2021-07-27 19:00:00,307.31,308.98,305.66,306.0,64462.37,307.19,308.38,308.71,False,False
2021-07-27 20:00:00,306.05,308.29,306.0,307.61,77226.98,307.36,308.23,308.59,False,False
2021-07-27 21:00:00,307.61,311.37,307.49,309.62,112676.78,308.26,308.51,308.7,False,False
2021-07-27 22:00:00,309.62,314.4,307.51,313.13,161526.88,310.21,309.43,309.17,True,False
2021-07-27 23:00:00,313.13,313.83,309.75,313.24,119595.01,311.42,310.19,309.6,False,False
2021-07-28 00:00:00,313.21,313.75,309.44,309.59,115815.52,310.68,310.07,309.59,False,False
2021-07-28 01:00:00,309.59,313.8,308.54,313.73,123612.73,311.9,310.8,310.03,False,True
2021-07-28 02:00:00,313.73,316.6,312.08,313.23,186972.83,312.43,311.29,310.37,True,False
2021-07-28 03:00:00,313.23,314.4,310.76,311.32,138136.74,311.98,311.29,310.47,False,False
2021-07-28 04:00:00,311.31,312.93,310.45,310.64,63178.0,311.44,311.16,310.48,False,False
2021-07-28 05:00:00,310.63,313.69,310.56,313.54,71399.79,312.28,311.64,310.8,False,False
2021-07-28 06:00:00,313.54,313.55,308.0,308.95,102995.13,310.95,311.1,310.61,False,True
2021-07-28 07:00:00,308.93,315.63,308.86,314.21,143752.56,312.25,311.72,310.99,False,False
2021-07-28 08:00:00,314.22,317.0,311.5,312.63,162754.67,312.4,311.9,311.16,False,False
2021-07-28 09:00:00,312.63,316.49,311.71,316.49,96647.64,314.03,312.82,311.72,False,False
2021-07-28 10:00:00,316.46,318.07,314.89,315.51,178696.5,314.62,313.35,312.12,False,False
2021-07-28 11:00:00,315.5,318.73,315.0,317.14,139562.66,315.63,314.11,312.65,True,False
2021-07-28 12:00:00,317.14,317.46,311.48,311.92,161844.26,314.14,313.67,312.57,False,False
2021-07-28 13:00:00,311.91,314.29,311.48,312.99,100806.01,313.68,313.53,312.61,False,False
2021-07-28 14:00:00,312.98,314.0,311.78,313.33,70982.51,313.54,313.49,312.69,False,False
2021-07-28 15:00:00,313.34,314.84,312.5,314.04,53922.48,313.74,313.6,312.83,False,False
2021-07-28 16:00:00,314.04,315.97,312.85,315.89,84004.17,314.6,314.06,313.15,False,False
2021-07-28 17:00:00,315.88,316.71,308.41,309.13,203996.35,312.41,313.07,312.73,False,False
2021-07-28 18:00:00,309.12,317.67,307.31,315.98,234967.19,313.83,313.65,313.07,True,True
2021-07-28 19:00:00,315.94,317.13,313.44,314.5,96481.02,314.1,313.82,313.22,False,False
2021-07-28 20:00:00,314.49,314.49,311.44,312.06,79477.44,313.28,313.47,313.1,False,False
2021-07-28 21:00:00,312.07,313.39,311.31,312.49,61603.34,312.96,313.27,313.03,False,False
2021-07-28 22:00:00,312.48,314.67,311.6,312.45,63089.43,312.76,313.11,312.97,True,False
2021-07-28 23:00:00,312.43,314.3,311.21,313.67,71184.58,313.12,313.22,313.04,False,False
2021-07-29 00:00:00,313.66,313.9,309.12,309.12,128217.1,311.52,312.4,312.63,False,False
2021-07-29 01:00:00,309.13,311.72,308.05,311.26,95822.43,311.41,312.17,312.49,False,True
2021-07-29 02:00:00,311.25,314.0,310.85,312.16,68126.6,311.71,312.17,312.45,False,False
2021-07-29 03:00:00,312.16,312.99,309.9,310.06,63181.48,311.05,311.74,312.2,False,False
2021-07-29 04:00:00,310.06,315.87,309.0,314.29,147260.39,312.34,312.25,312.42,True,True
2021-07-29 05:00:00,314.28,315.69,312.25,314.43,93117.46,313.18,312.69,312.63,False,False
